"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"6087",10,66,311703,"0015X0015X","Dimecres",2015,"Febrer",11,2,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4583407.86,432225.16
"6088",10,66,271100,"0033I0033I","Dijous",2015,"Juny",25,4,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582722.78,432039.67
"6091",10,66,209900,"0062 0062","Dimecres",2015,"Febrer",18,1,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4583759,432144.1
"6093",10,66,369204,"0070 0070","Dimecres",2015,"Juliol",15,12,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4583167.18,432447.67
"6095",10,66,330107,"0071 0071","Dissabte",2015,"Gener",10,1,"No és causa del  vianant","Motocicleta","Home","Conductor",49,"Ferit lleu",4583886.19,432530.01
"6096",10,66,242906,"0120 0120","Dijous",2015,"Desembre",24,1,"No és causa del  vianant","Autobús","Home","Passatger",0,"Ferit lleu",4583303.03,432536.7
"6097",10,67,367504,"0106 0106","Diumenge",2015,"Maig",3,12,"No és causa del  vianant","Bicicleta","Home","Conductor",30,"Ferit lleu",4583030.82,433025.92
"6098",10,67,700642,"0102P0102P","Divendres",2015,"Juny",5,3,"No és causa del  vianant","Motocicleta","Home","Conductor",51,"Ferit lleu",4582558.19,433368.21
"6099",10,67,701266,"000830000","Diumenge",2015,"Juliol",19,8,"No és causa del  vianant","Bicicleta","Home","Conductor",16,"Ferit lleu",4582626.29,433185.75
"6104",10,67,700662,"0013 0013","Divendres",2015,"Agost",14,8,"No és causa del  vianant","Bicicleta","Home","Conductor",49,"Ferit lleu",4582229.3,432732.08
"6105",1,1,220200,"0003 0003","Dimecres",2015,"Desembre",16,5,"No és causa del  vianant","Taxi","Home","Conductor",40,"Ferit lleu",4581186.82,431084.26
"6106",10,67,700664,"0010 0010","Dilluns",2015,"Març",9,12,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582722.53,433106.27
"6108",10,67,367504,"0033 0033","Dijous",2015,"Agost",27,3,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4582710.68,432666.8
"6111",10,67,367504,"0068 0068","Dissabte",2015,"Octubre",3,2,"No és causa del  vianant","Motocicleta","Home","Conductor",55,"Ferit lleu",4582856.88,432849.3
"6112",10,67,62609,"0184 0184","Divendres",2015,"Febrer",20,6,"Creuar per fora pas de vianants","Taxi","Home","Vianant",11,"Ferit lleu",4582932.79,433194.24
"6113",1,1,701367,"0051 0051","Divendres",2015,"Març",20,10,"No és causa del  vianant","Ciclomotor","Home","Conductor",44,"Ferit lleu",4581263.98,430737.21
"6114",1,1,701702,"0000 0000","Dimecres",2015,"Febrer",18,3,"No és causa del  vianant","Turismo","Home","Conductor",19,"Ferit lleu",4581460.33,430427.93
"6115",1,1,198804,"0038 0038","Dissabte",2015,"Maig",30,11,"No és causa del  vianant","Bicicleta","Home","Conductor",22,"Ferit lleu",4580919.86,430903.9
"6116",1,1,267306,"0021 0021","Dimecres",2015,"Octubre",14,12,"No és causa del  vianant","Furgoneta","Home","Vianant",21,"Ferit lleu",4581475.26,430162.63
"6117",1,1,296508,"0016 0016","Dimarts",2015,"Juliol",21,2,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4581423.9,430138.27
"6118",1,1,269200,"0005 0011","Dijous",2015,"Abril",2,12,"No és causa del  vianant","Taxi","Home","Passatger",28,"Ferit lleu",4580983.49,431112.73
"6119",1,1,701497,"001110000","Dimecres",2015,"Març",11,8,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4580721.31,431245.82
"6121",1,1,701367,"0013 0013","Dimarts",2015,"Setembre",1,9,"Creuar per fora pas de vianants","Taxi","Home","Vianant",5,"Ferit lleu",4581404.52,430613.77
"6123",1,2,179209,"0006 0006","Dimarts",2015,"Març",31,4,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",61,"Ferit lleu",4581870.41,431359.88
"6130",1,1,274006,"0004 0004","Dimecres",2015,"Juliol",22,1,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4581908.22,430634.74
"6132",1,1,352100,"0004 0004","Dimecres",2015,"Setembre",9,8,"Creuar per fora pas de vianants","Autobús","Home","Vianant",87,"Ferit greu",4582001.59,430384.25
"6133",1,1,122609,"0002 0008","Dilluns",2015,"Novembre",23,7,"Creuar per fora pas de vianants","Motocicleta","Home","Conductor",54,"Ferit lleu",4581810.7,430441.71
"6137",1,2,106409,"0001 0001","Dissabte",2015,"Agost",15,11,"No és causa del  vianant","Turismo","Home","Passatger",21,"Ferit lleu",4581908.82,430990.23
"6138",1,2,74404,"0023 0023","Dimecres",2015,"Desembre",16,6,"No és causa del  vianant","Motocicleta","Home","Passatger",55,"Ferit lleu",4582093.28,430730.7
"6140",1,2,112208,"0000 0000","Dilluns",2015,"Desembre",14,1,"No és causa del  vianant","Ciclomotor","Home","Vianant",29,"Ferit lleu",4581445,431230.24
"6142",1,2,701266,"001020000","Dissabte",2015,"Juny",6,1,"No és causa del  vianant","Turismo","Home","Passatger",27,"Ferit lleu",4581498.83,431680.73
"6143",1,2,701497,"001030000","Divendres",2015,"Novembre",27,5,"Altres","Bicicleta","Home","Conductor",31,"Ferit lleu",4581413.57,431627.7
"6144",1,2,701497,"001050000","Dissabte",2015,"Novembre",28,6,"No és causa del  vianant","Turismo","Home","Conductor",26,"Ferit lleu",4581243.79,431520.59
"6145",1,2,701497,"001050000","Dijous",2015,"Setembre",17,6,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4581243.79,431520.59
"6146",1,2,34308,"0114 0114","Diumenge",2015,"Maig",3,4,"Creuar per fora pas de vianants","Motocicleta","Home","Conductor",24,"Ferit lleu",4581785.08,430869.33
"6147",1,3,224904,"0072 0073","Diumenge",2015,"Juny",28,3,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4580983.02,432305.12
"6148",1,3,132908,"0004 0004","Diumenge",2015,"Agost",2,8,"Creuar per fora pas de vianants","Turismo","Home","Vianant",75,"Ferit lleu",4582123.24,432917.61
"6149",1,3,701266,"001000000","Dimarts",2015,"Març",3,7,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4581597.37,431854.72
"6152",1,3,197903,"0028 0028","Diumenge",2015,"Maig",3,1,"No és causa del  vianant","Motocicleta","Home","Passatger",13,"Ferit lleu",4581839.64,432803.97
"6153",1,3,197903,"0028 0028","Diumenge",2015,"Maig",3,1,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4581839.64,432803.97
"6156",1,2,177101,"0057 0057","Dilluns",2015,"Juny",8,5,"No és causa del  vianant","Taxi","Home","Conductor",35,"Ferit lleu",4582310.98,431020.21
"6158",1,3,248050,"0010X0010X","Dijous",2015,"Juny",11,7,"Desobeir el senyal del semàfor","Turismo","Home","Vianant",53,"Ferit lleu",4581640.82,431908.35
"6159",1,4,254009,"0002B0002B","Dijous",2015,"Abril",16,12,"No és causa del  vianant","Motocicleta","Home","Conductor",45,"Ferit lleu",4581935.26,431823.71
"6160",1,3,194202,"0065 0065","Diumenge",2015,"Juny",21,7,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4581281.31,432240.9
"6161",1,3,224904,"0022 0023","Dimecres",2015,"Juny",17,8,"No és causa del  vianant","Bicicleta","Home","Conductor",16,"Ferit lleu",4581415.85,432180.41
"6162",1,3,701497,"000950000","Dimarts",2015,"Juny",16,5,"No és causa del  vianant","Turismo","Home","Conductor",62,"Ferit lleu",4581857.73,432275.46
"6163",1,3,701498,"000950000","Divendres",2015,"Juliol",10,4,"No és causa del  vianant","Turismo","Home","Conductor",22,"Ferit lleu",4581840.35,432285.57
"6164",1,4,79306,"0016 0016","Diumenge",2015,"Agost",16,11,"No és causa del  vianant","Bicicleta","Home","Conductor",21,"Ferit greu",4581983.13,432335.96
"6165",1,4,79306,"0019 0019","Dimarts",2015,"Abril",14,6,"No és causa del  vianant","Bicicleta","Home","Conductor",34,"Ferit lleu",4582066.55,432424.32
"6166",1,2,269301,"0013 0013","Dimecres",2015,"Desembre",23,2,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4581871.51,430940.37
"6169",1,3,701266,"000940000","Diumenge",2015,"Abril",5,1,"No és causa del  vianant","Turismo","Home","Conductor",42,"Ferit lleu",4581906.69,432362.31
"6171",1,3,701266,"000940000","Dimarts",2015,"Abril",21,12,"No és causa del  vianant","Turismo","Home","Conductor",31,"Ferit lleu",4581906.69,432362.31
"6172",1,3,701497,"000900000","Dimarts",2015,"Novembre",3,4,"No és causa del  vianant","Motocicleta","Home","Passatger",48,"Ferit lleu",4582138.32,432683.81
"6173",1,3,701497,"000900000","Dijous",2015,"Juny",18,7,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4582138.32,432683.81
"6174",1,4,163504,"0010 0010","Dissabte",2015,"Desembre",19,7,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4581683.19,431783.99
"6175",1,4,163504,"0010 0010","Dimecres",2015,"Octubre",14,7,"No és causa del  vianant","Taxi","Home","Passatger",22,"Ferit lleu",4581683.19,431783.99
"6176",1,4,163504,"0010 0010","Dijous",2015,"Juny",4,2,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4581683.19,431783.99
"6179",1,4,243705,"0001 0001","Divendres",2015,"Juny",19,3,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4581767.45,431710.83
"6180",1,4,195001,"0000 0000","Diumenge",2015,"Setembre",20,2,"No és causa del  vianant","Autobús","Home","Passatger",42,"Ferit lleu",4582105.42,431525.54
"6183",1,4,195001,"0000 0000","Diumenge",2015,"Setembre",20,2,"No és causa del  vianant","Autobús","Home","Conductor",48,"Ferit lleu",4582105.42,431525.54
"6185",2,10,184402,"0002 0002","Dimarts",2015,"Novembre",24,3,"No és causa del  vianant","Taxi","Home","Conductor",25,"Ferit lleu",4581016.91,429138.08
"6186",2,10,184402,"0002 0002","Divendres",2015,"Abril",3,4,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4581016.91,429138.08
"6188",1,4,175106,"0013 0013","Dimecres",2015,"Desembre",23,7,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4582404.91,431030.18
"6190",1,4,236903,"0001 0001","Dimarts",2015,"Maig",12,11,"Creuar per fora pas de vianants","Motocicleta","Home","Vianant",39,"Ferit lleu",4582359.36,431076.48
"6191",1,4,236903,"0008 0008","Divendres",2015,"Juliol",3,4,"Transitar a peu per la calçada","Turismo","Home","Vianant",34,"Ferit lleu",4582387.14,431122.21
"6192",2,10,169409,"0436 0436","Dimecres",2015,"Novembre",25,1,"No és causa del  vianant","Taxi","Home","Conductor",20,"Ferit lleu",4581283.63,429325.84
"6194",1,4,271100,"0002 0002","Dilluns",2015,"Gener",12,8,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4582331.64,431712.92
"6197",2,10,361406,"0089 0095","Dimecres",2015,"Febrer",18,8,"No és causa del  vianant","Ciclomotor","Home","Conductor",63,"Ferit lleu",4581379.4,429687.33
"6198",2,10,361406,"0041 0041","Dimarts",2015,"Novembre",10,4,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4581146.02,429905.8
"6199",2,10,87009,"0035 0035","Dimecres",2015,"Agost",19,9,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4581103.33,430143.29
"6203",2,10,246000,"0022 0022","Diumenge",2015,"Març",1,12,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4581054.3,430048.92
"6204",2,10,246102,"0000 0000","Dimecres",2015,"Juny",17,8,"No és causa del  vianant","Motocicleta","Home","Conductor",47,"Ferit lleu",4581065.2,430093.69
"6206",2,10,349706,"0051 0051B","Diumenge",2015,"Octubre",11,5,"No és causa del  vianant","Motocicleta","Home","Conductor",54,"Ferit lleu",4581655.82,429784.19
"6209",2,10,87009,"0105 0105","Divendres",2015,"Febrer",20,12,"No és causa del  vianant","Motocicleta","Home","Conductor",35,"Ferit lleu",4581456.82,429798.33
"6214",2,9,180208,"0025 0025","Dimecres",2015,"Maig",20,3,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4582533.12,428617.34
"6215",2,9,180208,"0025 0025","Divendres",2015,"Maig",29,7,"No és causa del  vianant","Motocicleta","Home","Conductor",60,"Ferit lleu",4582533.12,428617.34
"6216",2,10,169409,"0548 0548","Dissabte",2015,"Abril",18,9,"No és causa del  vianant","Ciclomotor","Home","Conductor",29,"Ferit lleu",4581831.68,429885.4
"6217",2,10,127704,"0118 0118","Dissabte",2015,"Octubre",24,10,"Altres","Taxi","Home","Vianant",38,"Ferit lleu",4581493.07,429920.74
"6219",2,9,349706,"0175 0175","Dilluns",2015,"Abril",20,2,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4582489.73,428968.98
"6221",2,10,349706,"0014 0014","Dijous",2015,"Juliol",2,4,"No és causa del  vianant","Bicicleta","Home","Conductor",24,"Ferit lleu",4581457.63,430022.32
"6223",2,10,127704,"0041 0041","Divendres",2015,"Octubre",30,10,"No és causa del  vianant","Bicicleta","Home","Conductor",31,"Ferit lleu",4581190.71,429580.42
"6225",2,10,349207,"0004 0004","Dijous",2015,"Abril",23,8,"No és causa del  vianant","Bicicleta","Home","Conductor",20,"Ferit lleu",4582033.52,430169.66
"6226",2,9,285807,"0209 0209","Dissabte",2015,"Octubre",3,5,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4581938.83,428760.7
"6227",2,9,18505,"0121 0121","Divendres",2015,"Març",20,12,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4581890.9,429299.05
"6228",2,9,54509,"0164 0164","Dilluns",2015,"Juny",29,5,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4581773.15,429145.29
"6230",2,9,349706,"0059 0059","Dimarts",2015,"Juliol",28,5,"No és causa del  vianant","Turismo","Home","Conductor",70,"Ferit lleu",4581748.53,429692.64
"6233",2,9,227800,"0006 0006","Dilluns",2015,"Març",30,12,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4581642.61,428525.34
"6234",2,9,361406,"0225 0225","Dissabte",2015,"Maig",16,11,"No és causa del  vianant","Motocicleta","Home","Conductor",59,"Ferit lleu",4582088.03,428993.42
"6235",2,9,18505,"0147 0147","Dissabte",2015,"Agost",15,1,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4582008.36,429418.88
"6236",2,9,169409,"0461I0461I","Diumenge",2015,"Juliol",19,4,"No és causa del  vianant","Turismo","Home","Passatger",3,"Ferit lleu",4581458.38,429361.02
"6237",2,9,169409,"0469 0469","Dimecres",2015,"Setembre",23,4,"No és causa del  vianant","Turismo","Home","Conductor",48,"Ferit lleu",4581480.03,429451.99
"6241",2,9,361406,"0197X0197X","Dimecres",2015,"Novembre",11,11,"No és causa del  vianant","Motocicleta","Home","Conductor",41,"Ferit lleu",4581974.02,429105.57
"6247",2,9,362001,"0077 0079","Dilluns",2015,"Juliol",20,7,"No és causa del  vianant","Bicicleta","Home","Conductor",31,"Ferit lleu",4581520.63,428800.81
"6248",2,9,287201,"0020X0020X","Divendres",2015,"Desembre",11,6,"No és causa del  vianant","Ciclomotor","Home","Conductor",22,"Ferit lleu",4581612.78,428613.49
"6249",2,9,18505,"0054 0054","Dijous",2015,"Desembre",17,7,"No és causa del  vianant","Motocicleta","Home","Conductor",35,"Ferit lleu",4581675.92,429110.85
"6250",2,9,89004,"0109 0109","Dimecres",2015,"Maig",27,11,"No és causa del  vianant","Motocicleta","Home","Conductor",51,"Ferit lleu",4581596.13,429189.21
"6251",2,9,287201,"0036 0040","Dissabte",2015,"Juliol",11,2,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4581689.78,428750.3
"6252",2,9,287201,"0048 0048","Dijous",2015,"Desembre",17,2,"No és causa del  vianant","Turismo","Home","Vianant",28,"Ferit lleu",4581706.65,428779.93
"6254",2,9,18505,"0045 0045","Dimarts",2015,"Gener",20,10,"No és causa del  vianant","Motocicleta","Home","Conductor",56,"Ferit lleu",4581497.47,428898.18
"6255",2,9,18505,"0061 0061","Dimarts",2015,"Maig",12,3,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4581583.06,428985.36
"6256",2,9,245802,"0006 0006","Dijous",2015,"Febrer",26,3,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4582142.88,428441.19
"6257",2,9,110803,"0113 0113","Diumenge",2015,"Juny",7,8,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4581592.08,428918.03
"6258",2,9,245802,"0050 0050","Dimecres",2015,"Novembre",11,1,"No és causa del  vianant","Bicicleta","Home","Conductor",32,"Ferit lleu",4582195.29,428494.72
"6259",2,9,245802,"0050 0050","Dijous",2015,"Març",19,11,"No és causa del  vianant","Turismo","Home","Conductor",44,"Ferit lleu",4582195.29,428494.72
"6261",2,9,110803,"0170 0170","Divendres",2015,"Maig",1,9,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4581905.33,428642.01
"6263",2,8,223606,"0138 0138","Dilluns",2015,"Febrer",9,1,"No és causa del  vianant","Bicicleta","Home","Conductor",32,"Ferit lleu",4582624.16,429436.25
"6264",2,8,289105,"0146 0146","Dimecres",2015,"Febrer",25,6,"No és causa del  vianant","Turismo","Home","Conductor",61,"Ferit lleu",4582707.43,429399.44
"6265",2,8,223606,"0092 0092","Dimecres",2015,"Octubre",14,2,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4582426.01,429629.8
"6266",2,8,223606,"0096 0096","Dissabte",2015,"Agost",22,7,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4582436.05,429619.9
"6267",2,8,18607,"0000 0000","Dilluns",2015,"Març",2,4,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4582098.94,429654.61
"6270",2,8,32700,"0137 0137","Dimarts",2015,"Setembre",15,10,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4583001.52,429598.9
"6271",2,8,90502,"0256 0256","Diumenge",2015,"Maig",24,12,"No és causa del  vianant","Motocicleta","Home","Conductor",36,"Ferit lleu",4583007.29,429514.31
"6276",2,8,18505,"0211 0211","Dijous",2015,"Desembre",24,11,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582445.18,429857.63
"6278",2,8,102805,"0035 0035","Dilluns",2015,"Juny",22,8,"No és causa del  vianant","Ciclomotor","Home","Conductor",56,"Ferit lleu",4582476.77,429979.77
"6282",2,8,18505,"0212 0212","Divendres",2015,"Octubre",2,11,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4582360.79,429817.08
"6284",2,8,23403,"0019 0019","Dimecres",2015,"Desembre",23,9,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Mort",4582229.94,429978.34
"6286",2,8,287201,"0157 0157","Dimarts",2015,"Setembre",1,10,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582270.43,429673.52
"6288",2,8,287201,"0138 0138","Dimecres",2015,"Setembre",2,8,"No és causa del  vianant","Motocicleta","Home","Conductor",58,"Ferit lleu",4582089.69,429458.6
"6290",2,8,18505,"0232 0232","Dilluns",2015,"Novembre",9,8,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4582550.35,430011.29
"6292",2,8,223606,"0020 0020","Dilluns",2015,"Març",2,7,"No és causa del  vianant","Motocicleta","Home","Conductor",56,"Ferit lleu",4582053.44,429993.96
"6293",2,8,70607,"0108 0108","Divendres",2015,"Abril",10,3,"No és causa del  vianant","Motocicleta","Home","Conductor",68,"Ferit lleu",4582329.47,429541.12
"6294",2,8,32700,"0153 0153","Dilluns",2015,"Gener",12,1,"No és causa del  vianant","Ciclomotor","Home","Conductor",24,"Ferit lleu",4583087.11,429515.99
"6295",2,8,90502,"0245 0245","Dissabte",2015,"Desembre",5,2,"No és causa del  vianant","Turismo","Home","Conductor",28,"Ferit lleu",4582908.56,429381.95
"6297",2,8,32700,"0021 0021","Dimecres",2015,"Abril",22,12,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4582341.8,430242.22
"6298",2,8,18505,"0134 0134","Dimarts",2015,"Gener",20,5,"No és causa del  vianant","Motocicleta","Home","Passatger",23,"Ferit lleu",4582061.9,429504.68
"6299",2,8,90502,"0265 0265","Divendres",2015,"Octubre",23,2,"No és causa del  vianant","Ciclomotor","Home","Conductor",17,"Ferit lleu",4583003.87,429479.3
"6300",2,8,89004,"0254 0254","Dissabte",2015,"Octubre",24,5,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4582316.2,429954.47
"6302",2,8,89004,"0254 0254","Diumenge",2015,"Setembre",20,1,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4582316.2,429954.47
"6303",2,8,70607,"0078 0078","Divendres",2015,"Maig",8,6,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4582149.26,429713.1
"6304",2,8,363809,"0119 0119","Dimecres",2015,"Febrer",4,9,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4582120.52,429523.46
"6305",2,8,70607,"0094 0094","Dimarts",2015,"Novembre",3,12,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4582259.71,429605.08
"6306",2,8,144601,"0409 0409","Dilluns",2015,"Setembre",7,5,"No és causa del  vianant","Turismo","Home","Conductor",29,"Ferit lleu",4583161.88,429423.34
"6307",2,8,144601,"0415 0415","Divendres",2015,"Febrer",20,9,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4583145.96,429374.69
"6309",2,8,100800,"0211 0211","Divendres",2015,"Juliol",31,7,"No és causa del  vianant","Taxi","Home","Conductor",45,"Ferit lleu",4582237.74,430035.27
"6310",2,8,89004,"0239 0239","Dimecres",2015,"Abril",29,2,"No és causa del  vianant","Turismo","Home","Passatger",1,"Ferit lleu",4582150.05,429754.13
"6311",2,8,180208,"0106 0108","Dimecres",2015,"Juny",10,8,"Desobeir el senyal del semàfor","Motocicleta","Home","Conductor",40,"Ferit lleu",4583084.97,429211.33
"6312",2,8,23403,"0109 0109","Dissabte",2015,"Setembre",19,5,"No és causa del  vianant","Furgoneta","Home","Conductor",62,"Ferit lleu",4582652.93,429564.83
"6313",2,8,223606,"0049 0049","Dilluns",2015,"Setembre",21,6,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit greu",4582149.91,429869.24
"6315",2,8,223606,"0063 0065","Dijous",2015,"Juliol",16,4,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582231.12,429790.09
"6317",2,8,70607,"0038 0038","Divendres",2015,"Agost",14,6,"No és causa del  vianant","Bicicleta","Home","Conductor",23,"Ferit lleu",4581954.4,429903.92
"6318",2,9,100800,"0013 0013","Divendres",2015,"Maig",8,11,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4581301.73,429078.68
"6319",2,9,110803,"0079 0079","Diumenge",2015,"Agost",9,12,"No és causa del  vianant","Turismo","Home","Passatger",39,"Ferit lleu",4581412.1,429093.83
"6320",2,9,110803,"0089 0089","Dijous",2015,"Juny",11,11,"No és causa del  vianant","Furgoneta","Home","Conductor",47,"Ferit lleu",4581471.71,429035.66
"6323",2,9,362001,"0061 0061","Dilluns",2015,"Desembre",28,12,"No és causa del  vianant","Bicicleta","Home","Conductor",16,"Ferit lleu",4581364.08,428954.1
"6325",2,8,191204,"0199 0199","Dimecres",2015,"Març",4,9,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4582623.08,429664.55
"6326",2,9,100800,"0026 0026","Divendres",2015,"Desembre",11,10,"No és causa del  vianant","Ciclomotor","Home","Conductor",42,"Ferit lleu",4581290.96,429099.22
"6328",2,9,100800,"0026 0026","Dimecres",2015,"Març",4,2,"No és causa del  vianant","Turismo","Home","Conductor",41,"Ferit lleu",4581290.96,429099.22
"6329",2,8,144601,"0435 0435","Divendres",2015,"Juny",26,5,"No és causa del  vianant","Motocicleta","Home","Conductor",47,"Ferit lleu",4583056.17,429099.9
"6331",2,8,223606,"0174 0174","Dijous",2015,"Març",5,3,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4582818.8,429245.64
"6333",2,9,169409,"0423 0425","Dijous",2015,"Setembre",10,2,"No és causa del  vianant","Turismo","Home","Conductor",32,"Ferit lleu",4581257.05,429224.59
"6334",2,9,184402,"0000 0000","Dimarts",2015,"Juny",2,1,"No és causa del  vianant","Camión <= 3,5 Tm","Home","Conductor",42,"Ferit lleu",4581155.95,429001.84
"6335",2,9,184402,"0000 0000","Dissabte",2015,"Febrer",21,2,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4581155.95,429001.84
"6337",2,9,184402,"0015 0021","Dimecres",2015,"Desembre",23,9,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4581125.15,429001.52
"6340",2,8,169409,"0529 0529","Dijous",2015,"Octubre",1,9,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4581784.97,429763.77
"6343",2,8,110304,"0043 0043","Dijous",2015,"Gener",8,10,"No és causa del  vianant","Motocicleta","Home","Conductor",42,"Ferit lleu",4582613.24,429789.75
"6344",2,7,31300,"0133 0133","Dilluns",2015,"Desembre",7,11,"No és causa del  vianant","Turismo","Home","Passatger",34,"Ferit lleu",4583525.22,430580.47
"6345",2,7,31300,"0133 0133","Dilluns",2015,"Desembre",7,11,"No és causa del  vianant","Turismo","Home","Conductor",22,"Ferit lleu",4583525.22,430580.47
"6346",2,7,31300,"0133 0133","Dijous",2015,"Juliol",9,10,"No és causa del  vianant","Ciclomotor","Home","Conductor",66,"Ferit lleu",4583525.22,430580.47
"6349",2,7,225500,"0225 0225","Dilluns",2015,"Juny",29,10,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4583713.18,430948.09
"6350",2,8,70607,"0136 0138","Dijous",2015,"Febrer",26,12,"No és causa del  vianant","Motocicleta","Home","Conductor",53,"Ferit lleu",4582448.5,429419.55
"6351",2,8,191204,"0135 0135","Divendres",2015,"Juny",19,5,"No és causa del  vianant","Bicicleta","Home","Conductor",39,"Ferit lleu",4582360.14,429395.55
"6352",2,7,286504,"0210 0216","Diumenge",2015,"Setembre",13,3,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4583679.74,430834.54
"6354",2,7,191204,"0336 0336","Dissabte",2015,"Agost",22,1,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",25,"Ferit lleu",4583551.71,430641.46
"6355",2,7,305100,"0089 0089","Dimecres",2015,"Novembre",11,5,"No és causa del  vianant","Motocicleta","Home","Conductor",35,"Ferit lleu",4583524.48,430746.22
"6357",2,7,350308,"0343 0343","Dilluns",2015,"Març",16,2,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4583457.11,430706.01
