"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"6440",2,7,207905,"0001 0001","Divendres",2015,"Abril",3,12,"No és causa del  vianant","Motocicleta","Dona","Passatger",33,"Ferit lleu",4582929.28,430525.43
"6441",2,7,305100,"0056 0056","Divendres",2015,"Setembre",25,2,"No és causa del  vianant","Ciclomotor","Dona","Passatger",23,"Ferit lleu",4583285.07,431053.22
"6443",2,7,28305,"0006 0006","Dimecres",2015,"Agost",26,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",43,"Ferit lleu",4582582.7,431034.68
"6446",2,7,309406,"0000 0000","Diumenge",2015,"Desembre",13,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",43,"Ferit lleu",4582541.1,431113.29
"6449",2,7,74506,"0001S0001S","Divendres",2015,"Juny",19,4,"No és causa del  vianant","Ciclomotor","Dona","Conductor",48,"Ferit lleu",4582289.67,430411.62
"6450",2,7,74506,"0038 0038","Diumenge",2015,"Juliol",26,10,"No és causa del  vianant","Ciclomotor","Dona","Passatger",25,"Ferit lleu",4582591.42,430301.88
"6452",2,7,169409,"0673 0673","Divendres",2015,"Setembre",11,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583276.98,431287.87
"6453",2,7,225500,"0149 0151","Dimecres",2015,"Febrer",18,2,"No és causa del  vianant","Turismo","Dona","Passatger",25,"Ferit lleu",4583347.02,431314.72
"6459",2,7,335100,"0026 0026","Dilluns",2015,"Maig",4,2,"No és causa del  vianant","Motocicleta","Dona","Passatger",36,"Ferit lleu",4583204.02,431141.7
"6463",2,7,28305,"0005 0005","Dimarts",2015,"Febrer",24,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4582597.99,431018.94
"6464",2,7,169409,"0608 0608","Dimecres",2015,"Desembre",16,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4582291.62,430355.38
"6467",2,7,169409,"0616 0616","Dilluns",2015,"Abril",6,7,"Creuar per fora pas de vianants","Ciclomotor","Dona","Vianant",22,"Ferit lleu",4582338.8,430403.76
"6468",2,7,169409,"0618 0618","Dijous",2015,"Gener",29,3,"No és causa del  vianant","Ciclomotor","Dona","Conductor",26,"Ferit lleu",4582348.02,430412.94
"6474",2,7,169409,"0654 0654","Dilluns",2015,"Març",9,6,"No és causa del  vianant","Bicicleta","Dona","Conductor",30,"Ferit lleu",4582676.86,430748.64
"6475",2,7,176801,"0001 0001","Dimarts",2015,"Desembre",15,4,"No és causa del  vianant","Turismo","Dona","Passatger",45,"Ferit lleu",4582569.78,430953.78
"6477",2,7,176801,"0003 0003","Dijous",2015,"Desembre",24,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4582569.78,430953.78
"6480",2,7,176801,"0003 0003","Dimecres",2015,"Abril",1,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4582569.78,430953.78
"6482",2,7,31300,"0055 0059","Diumenge",2015,"Abril",19,11,"No és causa del  vianant","Turismo","Dona","Vianant",42,"Ferit lleu",4583102.96,430993.04
"6485",2,7,176801,"0015 0015","Dimarts",2015,"Novembre",17,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",51,"Ferit lleu",4582666.73,430858.14
"6488",2,7,247659,"0068 0068","Diumenge",2015,"Setembre",6,9,"No és causa del  vianant","Autobús","Dona","Passatger",71,"Ferit lleu",4582489.33,430876.29
"6495",2,7,247659,"0096 0096","Dimarts",2015,"Juliol",28,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4582633.59,430733.48
"6496",2,7,250904,"0007 0007","Dimecres",2015,"Abril",15,4,"No és causa del  vianant","Taxi","Dona","Vianant",58,"Ferit lleu",4582134.24,430386.15
"6498",2,7,169409,"0657B0657B","Divendres",2015,"Març",27,5,"No és causa del  vianant","Turismo","Dona","Passatger",1,"Ferit lleu",4582991.13,430995.48
"6502",2,7,176801,"0038 0038","Dimecres",2015,"Octubre",14,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",32,"Ferit lleu",4582805.8,430753.27
"6506",2,7,145003,"0077 0077","Dilluns",2015,"Febrer",2,6,"No és causa del  vianant","Bicicleta","Dona","Vianant",73,"Ferit lleu",4583157.72,430752.44
"6508",2,7,349309,"0001 0001","Dijous",2015,"Agost",13,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",33,"Ferit lleu",4582167.84,430271.08
"6514",2,7,18505,"0282 0282","Diumenge",2015,"Maig",24,4,"No és causa del  vianant","Turismo","Dona","Passatger",83,"Ferit lleu",4582873.68,430340.37
"6518",2,7,191204,"0279 0279","Dimarts",2015,"Agost",11,1,"No és causa del  vianant","Turismo","Dona","Vianant",61,"Ferit lleu",4583179.96,430231.57
"6522",2,7,289105,"0263 0263","Divendres",2015,"Maig",15,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4583268.17,429933.59
"6525",2,7,176801,"0105 0105","Dissabte",2015,"Juliol",4,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583260.44,430278.13
"6530",2,6,18505,"0440 0440","Divendres",2015,"Juny",26,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4583962.46,431445.11
"6534",2,7,18505,"0251 0251","Dijous",2015,"Novembre",5,2,"No és causa del  vianant","Ciclomotor","Dona","Conductor",40,"Ferit lleu",4582699.96,430117.97
"6537",2,7,18505,"0257 0257","Dissabte",2015,"Gener",10,2,"No és causa del  vianant","Motocicleta","Dona","Vianant",49,"Ferit lleu",4582778.36,430198.33
"6539",2,6,197302,"0212X0212X","Dissabte",2015,"Novembre",28,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4583880.78,431407.47
"6541",2,6,197302,"0215X0215X","Divendres",2015,"Juliol",24,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4583871.82,431387.39
"6542",2,7,350308,"0282 0282","Dissabte",2015,"Maig",23,10,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",47,"Ferit lleu",4582988.01,430258.55
"6543",2,7,350308,"0286 0286","Dijous",2015,"Abril",30,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",26,"Ferit lleu",4583004.62,430275.55
"6544",2,7,350308,"0298 0300","Dissabte",2015,"Març",28,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",20,"Ferit lleu",4583076.3,430348.92
"6546",2,7,144601,"0405 0405","Dilluns",2015,"Març",16,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4583202.24,429546.28
"6552",2,7,74506,"0076 0076","Dijous",2015,"Abril",2,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",30,"Ferit lleu",4582839.67,430050.74
"6553",2,7,148307,"0105 0105","Divendres",2015,"Abril",3,7,"No és causa del  vianant","Taxi","Dona","Passatger",20,"Ferit lleu",4583250.7,429854.31
"6554",2,7,268003,"0231 0231","Dimarts",2015,"Setembre",15,8,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",70,"Ferit lleu",4582955.05,429811.65
"6555",2,6,701451,"0000 0000","Dimecres",2015,"Abril",29,10,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",19,"Ferit lleu",4584166.03,431558.73
"6556",2,6,701451,"0000 0000","Dimecres",2015,"Abril",29,10,"Desobeir el senyal del semàfor","Motocicleta","Dona","Conductor",33,"Ferit lleu",4584166.03,431558.73
"6561",2,7,148307,"0065 0065","Dimecres",2015,"Novembre",11,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",55,"Ferit lleu",4582944.96,430133.41
"6562",2,7,289105,"0247 0247","Dijous",2015,"Maig",7,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4583133.17,429801.64
"6565",2,7,18505,"0321 0321","Dimecres",2015,"Desembre",23,7,"No és causa del  vianant","Turismo","Dona","Passatger",27,"Ferit lleu",4583273.67,430703.29
"6567",2,7,191204,"0226 0226","Dissabte",2015,"Gener",24,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4582786.61,429861.66
"6568",2,6,191204,"0423I0423I","Dimecres",2015,"Octubre",21,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4584255.69,431284.96
"6572",2,7,89004,"0315 0315","Dimecres",2015,"Desembre",2,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4582524.14,430135.37
"6576",2,7,169409,"0591 0591","Dilluns",2015,"Gener",5,6,"No és causa del  vianant","Motocicleta","Dona","Passatger",17,"Ferit lleu",4582344.58,430335.9
"6580",2,7,350308,"0243 0245","Dissabte",2015,"Febrer",28,10,"No és causa del  vianant","Turismo","Dona","Passatger",44,"Ferit lleu",4582858.88,430095.63
"6582",2,6,238400,"0199 0199","Dimarts",2015,"Gener",27,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4584005.78,431614.17
"6585",2,7,144601,"0375 0375","Dilluns",2015,"Maig",4,3,"No és causa del  vianant","Autobús","Dona","Passatger",38,"Ferit lleu",4583341.07,429973.84
"6587",2,7,144601,"0424 0424","Dimecres",2015,"Octubre",14,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",45,"Ferit greu",4583424.39,430070.86
"6590",2,6,191204,"0480 0480","Dimecres",2015,"Març",25,6,"No és causa del  vianant","Todo terreno","Dona","Conductor",29,"Ferit lleu",4584389.8,431500.34
"6593",2,7,18505,"0265 0265","Diumenge",2015,"Març",15,12,"No és causa del  vianant","Motocicleta","Dona","Passatger",39,"Ferit lleu",4582891.5,430313.33
"6596",2,7,144601,"0432 0432","Dilluns",2015,"Octubre",19,8,"Creuar per fora pas de vianants","Motocicleta","Dona","Vianant",74,"Ferit greu",4583408.9,430023.59
"6604",2,7,247659,"0187 0187","Dimecres",2015,"Setembre",30,9,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",62,"Ferit lleu",4583346.4,430007.38
"6607",2,6,297001,"0206 0206","Dimarts",2015,"Maig",19,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",52,"Ferit lleu",4584874.21,431037.81
"6610",2,6,161407,"0142 0142","Diumenge",2015,"Juny",21,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4584690.26,431041.04
"6613",2,6,225500,"0238 0242","Dijous",2015,"Desembre",10,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4583880.07,430825.24
"6619",2,6,76807,"0320 0320","Divendres",2015,"Juny",19,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",31,"Ferit lleu",4584113.33,430970.67
"6625",2,6,191204,"0416 0416","Dilluns",2015,"Juny",22,11,"Transitar a peu per la calçada","Taxi","Dona","Vianant",24,"Ferit lleu",4584054.14,431156.87
"6627",2,6,142300,"0024 0024","Dimarts",2015,"Desembre",29,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",27,"Ferit lleu",4584383.87,431112.75
"6628",2,6,350308,"0448 0448","Dimecres",2015,"Juny",17,6,"No és causa del  vianant","Turismo","Dona","Passatger",25,"Ferit lleu",4583972.13,431264.25
"6635",2,6,325005,"0268 0268","Divendres",2015,"Desembre",11,10,"No és causa del  vianant","Turismo","Dona","Passatger",25,"Ferit lleu",4583774.7,431114.75
"6636",2,6,350308,"0393 0393","Dissabte",2015,"Maig",9,10,"No és causa del  vianant","Ciclomotor","Dona","Passatger",20,"Ferit lleu",4583828.84,431086.06
"6639",2,5,325005,"0089 0089","Dimecres",2015,"Juliol",1,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",34,"Ferit lleu",4583130.49,431718.92
"6641",2,5,89004,"0489 0491","Divendres",2015,"Setembre",18,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",42,"Ferit lleu",4583677.67,431314.74
"6648",2,5,197302,"0204 0204","Dissabte",2015,"Agost",8,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583760,431524.42
"6649",2,5,197302,"0210 0210","Dissabte",2015,"Juny",6,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",15,"Ferit lleu",4583790.61,431494.85
"6653",2,5,238400,"0158 0158","Divendres",2015,"Juliol",10,10,"No és causa del  vianant","Furgoneta","Dona","Passatger",36,"Ferit lleu",4583823.77,431820.77
"6654",2,5,169409,"0751E0751E","Diumenge",2015,"Agost",9,5,"No és causa del  vianant","Turismo","Dona","Passatger",31,"Ferit lleu",4583780.76,431803.14
"6656",2,5,225500,"0125 0127","Dimecres",2015,"Abril",29,6,"No és causa del  vianant","Taxi","Dona","Conductor",41,"Ferit lleu",4583229.22,431429.65
"6657",2,5,178308,"0190 0190","Dimarts",2015,"Agost",18,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4583738.22,431727.32
"6664",2,5,169409,"0752 0752","Dimarts",2015,"Desembre",22,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",31,"Ferit lleu",4583425.05,431513.72
"6666",2,5,169409,"0737 0739","Dilluns",2015,"Abril",20,3,"No és causa del  vianant","Furgoneta","Dona","Vianant",45,"Ferit lleu",4583555.49,431572.81
"6667",2,5,178308,"0177 0177","Dijous",2015,"Juny",4,6,"No és causa del  vianant","Turismo","Dona","Conductor",43,"Ferit lleu",4583747.27,431690
"6671",2,5,197302,"0179 0179","Divendres",2015,"Gener",16,8,"No és causa del  vianant","Autobús articulado","Dona","Passatger",34,"Ferit lleu",4583633.88,431575.08
"6674",2,5,325005,"0208 0208","Dijous",2015,"Octubre",15,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",54,"Ferit lleu",4583451.87,431430.36
"6676",2,5,169409,"0768 0768","Dimecres",2015,"Juliol",15,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",22,"Ferit lleu",4583506.12,431596.19
"6677",3,11,149503,"0006 0006","Dijous",2015,"Març",19,10,"No és causa del  vianant","Turismo","Dona","Conductor",32,"Ferit lleu",4580740.14,429565.17
"6678",2,5,281307,"0051 0051","Dijous",2015,"Juliol",16,6,"No és causa del  vianant","Bicicleta","Dona","Conductor",29,"Ferit lleu",4583389.43,431748.96
"6679",2,5,169409,"0790 0790","Diumenge",2015,"Març",15,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",54,"Ferit lleu",4583649.26,431743.09
"6683",3,11,261004,"0057 0057","Dissabte",2015,"Febrer",21,1,"No és causa del  vianant","Turismo","Dona","Vianant",68,"Ferit lleu",4580692.53,430252.41
"6686",3,11,198804,"0037 0037","Divendres",2015,"Febrer",6,12,"No és causa del  vianant","Turismo","Dona","Passatger",25,"Ferit lleu",4580874.03,430958.24
"6689",3,11,218606,"0003 0003","Dimarts",2015,"Març",24,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",30,"Ferit lleu",4580586.87,430998.29
"6691",3,11,257700,"0048 0048","Divendres",2015,"Setembre",25,8,"No és causa del  vianant","Bicicleta","Dona","Vianant",46,"Ferit lleu",4580774.1,430515.51
"6693",3,11,261004,"0001 0001","Dimarts",2015,"Agost",25,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",35,"Ferit lleu",4580900.85,430360.43
"6700",3,11,701266,"001300000","Dijous",2015,"Desembre",17,1,"No és causa del  vianant","Turismo","Dona","Passatger",21,"Ferit lleu",4579432.98,430515.24
"6702",3,11,701266,"001310000","Dilluns",2015,"Juliol",6,5,"No és causa del  vianant","Turismo","Dona","Conductor",25,"Ferit lleu",4579368.55,430441.6
"6703",3,11,701266,"001340000","Dilluns",2015,"Octubre",26,7,"No és causa del  vianant","Turismo","Dona","Conductor",41,"Ferit lleu",4579168.24,430224.33
"6705",3,11,701266,"001390000","Dimecres",2015,"Juny",17,1,"No és causa del  vianant","Turismo","Dona","Conductor",30,"Ferit lleu",4578810.87,429885.56
"6710",3,12,180,"0104 0106","Dimecres",2015,"Setembre",16,6,"No és causa del  vianant","Turismo","Dona","Conductor",36,"Ferit lleu",4577401.27,428590.9
"6713",3,11,116402,"0002 0002","Dimarts",2015,"Abril",28,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",70,"Ferit lleu",4579968.91,428570.92
"6717",3,12,222206,"0043 0051","Dijous",2015,"Juny",11,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",36,"Ferit lleu",4577869.16,427585.89
"6718",3,12,222206,"0135 0135","Dimarts",2015,"Març",10,8,"No és causa del  vianant","Turismo","Dona","Passatger",34,"Ferit lleu",4578271.71,428517.55
"6726",3,12,370203,"0086 0106","Divendres",2015,"Novembre",27,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",22,"Ferit lleu",4576838.73,426897.33
"6728",3,12,370203,"0105 0105","Divendres",2015,"Agost",14,7,"No és causa del  vianant","Turismo","Dona","Conductor",30,"Ferit lleu",4576885.25,426695.48
"6732",3,12,701265,"001480000","Dimecres",2015,"Setembre",23,5,"No és causa del  vianant","Turismo","Dona","Conductor",44,"Ferit lleu",4578173.61,428915.66
"6738",3,12,701265,"001430000","Divendres",2015,"Octubre",9,3,"No és causa del  vianant","Turismo","Dona","Conductor",32,"Ferit lleu",4578360.18,429371.52
"6741",3,12,701266,"001160000","Dilluns",2015,"Març",9,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4580287.98,430993.73
"6743",3,12,701266,"001550000","Dimecres",2015,"Desembre",23,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4578010.59,428549.8
"6748",3,13,369102,"0001X0001X","Dilluns",2015,"Setembre",21,1,"No és causa del  vianant","Turismo","Dona","Conductor",28,"Ferit lleu",4579467.07,427785.69
"6758",3,13,369408,"0220 0220","Dijous",2015,"Juny",25,6,"No és causa del  vianant","Turismo","Dona","Passatger",51,"Ferit lleu",4579539.8,427975.89
"6760",3,13,169409,"0152 0152","Dimecres",2015,"Març",4,9,"No és causa del  vianant","Turismo","Dona","Passatger",20,"Ferit lleu",4579932.15,427944.64
"6763",3,15,94809,"0081 0081","Dimarts",2015,"Juny",2,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4580956.57,428581.5
"6764",3,15,246703,"0046U0046U","Dissabte",2015,"Maig",30,2,"No és causa del  vianant","Bicicleta","Dona","Conductor",29,"Ferit lleu",4581189.99,428517.13
"6766",3,15,308200,"0016 0016","Dijous",2015,"Abril",23,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",26,"Ferit lleu",4581245.52,428628.99
"6773",3,15,94809,"0108 0108","Divendres",2015,"Juny",5,5,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",16,"Ferit lleu",4580988.13,428353.21
"6775",3,15,45803,"0004U0004U","Divendres",2015,"Agost",14,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",55,"Ferit lleu",4580841.09,428799.03
"6776",3,16,30602,"0003 0003","Dimecres",2015,"Octubre",7,8,"No és causa del  vianant","Autobús","Dona","Passatger",56,"Ferit lleu",4579867.28,427736.46
"6780",3,16,272452,"0004 0004","Dijous",2015,"Març",5,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4579999.25,427538.98
"6782",3,16,193800,"0017 0017","Dissabte",2015,"Juliol",11,1,"No és causa del  vianant","Turismo","Dona","Passatger",44,"Ferit lleu",4580512.5,427764.33
"6785",3,15,169409,"0325 0325","Dilluns",2015,"Juny",29,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4580714.13,428669.55
"6789",3,15,169409,"0259 0261","Dilluns",2015,"Gener",12,9,"No és causa del  vianant","Turismo","Dona","Passatger",46,"Ferit lleu",4580486.59,428437.29
"6792",3,18,333900,"0106 0108","Dilluns",2015,"Juliol",20,5,"No és causa del  vianant","Turismo","Dona","Vianant",34,"Ferit lleu",4581453.03,427440.01
"6793",3,18,138802,"0171 0173","Dissabte",2015,"Desembre",12,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4581599.71,427651.88
"6799",3,17,312400,"0441 0441","Dijous",2015,"Juny",25,12,"No és causa del  vianant","Motocicleta","Dona","Vianant",25,"Ferit lleu",4581027.38,426696.53
"6801",3,17,312400,"0292 0292","Divendres",2015,"Maig",22,12,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",21,"Ferit lleu",4581037.48,427026.69
"6802",3,18,187207,"0140 0140","Dissabte",2015,"Octubre",17,10,"No és causa del  vianant","Turismo","Dona","Vianant",47,"Ferit lleu",4581476.03,427348.6
"6805",3,18,30602,"0122 0122","Dijous",2015,"Agost",27,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",33,"Ferit lleu",4580565.61,427528.69
"6807",3,18,30602,"0122 0122","Divendres",2015,"Juliol",31,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4580565.61,427528.69
"6809",3,18,48404,"0042 0042","Dissabte",2015,"Juny",27,2,"No és causa del  vianant","Taxi","Dona","Vianant",74,"Ferit lleu",4581318.48,427329.52
"6812",3,18,312400,"0012 0012","Dimecres",2015,"Maig",6,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",19,"Ferit lleu",4580993.83,428201.27
"6814",3,18,348703,"0013 0013","Divendres",2015,"Maig",8,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",46,"Ferit lleu",4581154.3,428058.55
"6815",3,18,312400,"0025 0025","Dimecres",2015,"Agost",12,4,"No és causa del  vianant","Turismo","Dona","Vianant",22,"Ferit lleu",4580972.57,428138.86
"6816",4,19,231502,"0094 0096","Divendres",2015,"Novembre",20,11,"No és causa del  vianant","Motocicleta","Dona","Conductor",21,"Ferit lleu",4582124.87,427920.53
"6821",4,19,343903,"0282 0282","Dilluns",2015,"Gener",19,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",40,"Ferit lleu",4582291.37,427834.96
"6824",4,19,166659,"0000 0000","Divendres",2015,"Gener",2,11,"No és causa del  vianant","Bicicleta","Dona","Conductor",26,"Ferit lleu",4582596.15,428116.65
"6826",4,19,166659,"9999 9999","Dijous",2015,"Abril",2,2,"No és causa del  vianant","Turismo","Dona","Passatger",53,"Ferit lleu",4582553.56,428143.65
"6827",4,19,330708,"0141 0141","Dijous",2015,"Febrer",12,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",33,"Ferit lleu",4582584.68,428076.83
"6828",4,19,110803,"0219 0225","Divendres",2015,"Març",27,3,"No és causa del  vianant","Autobús","Dona","Passatger",39,"Ferit lleu",4582238.59,428282.12
"6829",4,19,110803,"0219 0225","Divendres",2015,"Març",27,3,"No és causa del  vianant","Autobús","Dona","Passatger",56,"Ferit lleu",4582238.59,428282.12
"6831",4,19,330901,"0016 0016","Dimecres",2015,"Juliol",1,3,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4582210.34,428174.39
"6838",4,19,320704,"0053 0053","Dimarts",2015,"Octubre",20,9,"No és causa del  vianant","Turismo","Dona","Vianant",17,"Ferit lleu",4582667.85,428419.9
"6842",4,19,144601,"0489 0489","Dimarts",2015,"Agost",11,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",38,"Ferit lleu",4582838.79,428484.34
"6846",4,19,162002,"0145 0145","Diumenge",2015,"Juliol",5,1,"Desobeir el senyal del semàfor","Ciclomotor","Dona","Conductor",19,"Ferit lleu",4582721.76,428484.93
"6850",4,19,144601,"0593 0595","Dijous",2015,"Març",26,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",50,"Ferit lleu",4582484.26,427429.75
"6851",4,19,144601,"0599 0599","Dijous",2015,"Setembre",3,10,"No és causa del  vianant","Autobús","Dona","Passatger",39,"Ferit lleu",4582469.52,427385.53
"6853",4,19,229602,"0009 0011","Dimecres",2015,"Gener",7,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",34,"Ferit lleu",4581818.36,427421.77
"6855",4,19,84907,"0015 0016","Dimecres",2015,"Octubre",7,12,"No és causa del  vianant","Motocicleta","Dona","Vianant",55,"Ferit lleu",4582125.92,427371.17
"6858",4,19,343903,"0311 0311","Dimecres",2015,"Juny",10,6,"No és causa del  vianant","Turismo","Dona","Passatger",23,"Ferit lleu",4582375.37,427910.99
"6860",4,19,128059,"0013 0013","Dijous",2015,"Gener",22,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",28,"Ferit lleu",4582691.58,427403.67
"6862",4,19,343903,"0281 0281","Dilluns",2015,"Octubre",12,10,"No és causa del  vianant","Ciclomotor","Dona","Conductor",29,"Ferit lleu",4582223.86,427701.28
"6863",4,19,343903,"0281 0281","Divendres",2015,"Juny",19,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4582223.86,427701.28
"6869",4,19,144601,"0644B0644B","Dijous",2015,"Abril",9,11,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4582691.12,427716.33
"6870",4,19,144601,"0654B0654B","Dilluns",2015,"Gener",12,7,"No és causa del  vianant","Bicicleta","Dona","Conductor",23,"Ferit lleu",4582609.03,427463.05
"6871",4,19,66508,"0058 0060","Dimarts",2015,"Novembre",3,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4581909.09,427187.24
"6873",4,20,343903,"0169 0171","Dimecres",2015,"Maig",6,2,"No és causa del  vianant","Motocicleta","Dona","Conductor",25,"Ferit lleu",4581737.07,427124.63
"6874",4,20,187207,"0007 0007","Dimarts",2015,"Gener",20,2,"No és causa del  vianant","Turismo","Dona","Conductor",26,"Ferit lleu",4581090.64,426777.32
"6876",4,20,102306,"0031 0031","Diumenge",2015,"Setembre",20,2,"No és causa del  vianant","Turismo","Dona","Passatger",15,"Ferit lleu",4581924.12,425858.07
"6877",4,20,144601,"0689 0701","Dimecres",2015,"Setembre",16,1,"No és causa del  vianant","Turismo","Dona","Passatger",51,"Ferit lleu",4581781.37,425238.76
"6884",4,20,144601,"0629 0629","Dimarts",2015,"Abril",14,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",20,"Ferit lleu",4582337.48,426980.57
"6886",4,20,144601,"0643U0643U","Diumenge",2015,"Novembre",8,5,"No és causa del  vianant","Turismo","Dona","Passatger",42,"Ferit lleu",4582163.01,426410.59
"6887",4,20,144601,"0649 0651","Dimarts",2015,"Novembre",3,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4582013.24,425960.22
"6891",4,21,101700,"0003 0005","Dilluns",2015,"Novembre",16,3,"No és causa del  vianant","Turismo","Dona","Vianant",38,"Ferit lleu",4582482.25,426916.86
"6892",4,20,205604,"0005 0005","Dijous",2015,"Octubre",22,10,"No és causa del  vianant","Bicicleta","Dona","Conductor",27,"Ferit lleu",4581793.48,426849.39
"6893",4,21,284950,"0001 0001","Dimarts",2015,"Maig",26,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",41,"Ferit lleu",4582657.16,427072.19
"6894",4,20,343903,"0045 0045","Divendres",2015,"Agost",7,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",47,"Ferit lleu",4581239.45,426546.77
"6898",4,20,244209,"0019 0019","Diumenge",2015,"Febrer",22,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",52,"Ferit greu",4581952.94,426661.53
"6908",4,21,336001,"0008A0010A","Dimarts",2015,"Maig",19,2,"No és causa del  vianant","Turismo","Dona","Vianant",44,"Ferit lleu",4582587.58,426342.69
